20-Feb,Melbourne,London,UK,952,892,1844,2020,2
20-Feb,Melbourne,Los Angeles,USA,21826,19109,40935,2020,2
20-Feb,Melbourne,Manila,Philippines,10333,7214,17547,2020,2
20-Feb,Melbourne,Nadi,Fiji,4024,3838,7862,2020,2
20-Feb,Melbourne,New Delhi,India,3276,2849,6125,2020,2
20-Feb,Melbourne,New York,USA,0,0,0,2020,2
20-Feb,Melbourne,Noumea,New Caledonia,861,1295,2156,2020,2
20-Feb,Melbourne,Phuket,Thailand,4874,3870,8744,2020,2
20-Feb,Melbourne,Port Vila,Vanuatu,336,259,595,2020,2
20-Feb,Melbourne,Qingdao,China,237,201,438,2020,2
20-Feb,Melbourne,Queenstown,New Zealand,8188,8135,16323,2020,2
20-Feb,Melbourne,San Francisco,USA,5419,5163,10582,2020,2
20-Feb,Melbourne,Santiago,Chile,2224,2178,4402,2020,2
20-Feb,Melbourne,Seoul,Korea,264,35,299,2020,2
20-Feb,Melbourne,Shanghai,China,5425,5899,11324,2020,2
20-Feb,Melbourne,Singapore,Singapore,62364,41738,104102,2020,2
20-Feb,Melbourne,Taipei,Taiwan,4223,3538,7761,2020,2
20-Feb,Melbourne,Tokyo,Japan,13231,11814,25045,2020,2
20-Feb,Melbourne,Vancouver,Canada,4237,3563,7800,2020,2
20-Feb,Melbourne,Wellington,New Zealand,9306,8530,17836,2020,2
20-Mar,Melbourne,Abu Dhabi,United Arab Emirates,9291,8801,18092,2020,3
20-Mar,Melbourne,Auckland,New Zealand,33176,29300,62476,2020,3
20-Mar,Melbourne,Bandar Seri Begawan,Brunei,1916,2016,3932,2020,3
20-Mar,Melbourne,Bangkok,Thailand,14599,10038,24637,2020,3
20-Mar,Melbourne,Beijing,China,174,985,1159,2020,3
20-Mar,Melbourne,Chicago,USA,0,0,0,2020,3
20-Mar,Melbourne,Christchurch,New Zealand,12538,9676,22214,2020,3
20-Mar,Melbourne,Colombo,Sri Lanka,6277,3898,10175,2020,3
20-Mar,Melbourne,Denpasar,Indonesia,19275,13059,32334,2020,3
20-Mar,Melbourne,Doha,Qatar,9214,14493,23707,2020,3
20-Mar,Melbourne,Dubai,United Arab Emirates,19474,18424,37898,2020,3
20-Mar,Melbourne,Guangzhou,China,749,6218,6967,2020,3
20-Mar,Melbourne,Ho Chi Minh City,Vietnam,7620,5545,13165,2020,3
20-Mar,Melbourne,Hong Kong,Hong Kong (SAR),6258,9666,15924,2020,3
20-Mar,Melbourne,Honolulu,USA,1408,1173,2581,2020,3
20-Mar,Melbourne,Jakarta,Indonesia,2147,2414,4561,2020,3
20-Mar,Melbourne,Kuala Lumpur,Malaysia,18263,12432,30695,2020,3
20-Mar,Melbourne,London,UK,1076,889,1965,2020,3
20-Mar,Melbourne,Los Angeles,USA,13924,14123,28047,2020,3
20-Mar,Melbourne,Manila,Philippines,5189,2979,8168,2020,3
20-Mar,Melbourne,Nadi,Fiji,3092,2487,5579,2020,3
20-Mar,Melbourne,New Delhi,India,2020,1952,3972,2020,3
20-Mar,Melbourne,New York,USA,0,0,0,2020,3
20-Mar,Melbourne,Noumea,New Caledonia,430,371,801,2020,3
20-Mar,Melbourne,Phuket,Thailand,2469,1615,4084,2020,3
20-Mar,Melbourne,Port Vila,Vanuatu,400,377,777,2020,3
20-Mar,Melbourne,Queenstown,New Zealand,6213,4544,10757,2020,3
20-Mar,Melbourne,San Francisco,USA,2996,3623,6619,2020,3
20-Mar,Melbourne,Santiago,Chile,1663,1825,3488,2020,3
20-Mar,Melbourne,Seoul,Korea,54,14,68,2020,3
20-Mar,Melbourne,Shanghai,China,544,5999,6543,2020,3
20-Mar,Melbourne,Singapore,Singapore,34316,26638,60954,2020,3
20-Mar,Melbourne,Taipei,Taiwan,1459,2495,3954,2020,3
20-Mar,Melbourne,Tokyo,Japan,5413,4997,10410,2020,3
20-Mar,Melbourne,Vancouver,Canada,3137,3613,6750,2020,3
20-Mar,Melbourne,Wellington,New Zealand,6055,5436,11491,2020,3
20-Mar,Melbourne,Xiamen,China,57,812,869,2020,3
20-Apr,Melbourne,Abu Dhabi,United Arab Emirates,232,60,292,2020,4
20-Apr,Melbourne,Anchorage,USA,0,0,0,2020,4
20-Apr,Melbourne,Auckland,New Zealand,373,574,947,2020,4
20-Apr,Melbourne,Bandar Seri Begawan,Brunei,6,44,50,2020,4
20-Apr,Melbourne,Bangkok,Thailand,0,0,0,2020,4
20-Apr,Melbourne,Buenos Aires,Argentina,181,65,246,2020,4
20-Apr,Melbourne,Chengdu,China,0,0,0,2020,4
20-Apr,Melbourne,Chicago,USA,0,0,0,2020,4
20-Apr,Melbourne,Cincinnati,USA,0,0,0,2020,4
20-Apr,Melbourne,Colombo,Sri Lanka,430,0,430,2020,4
20-Apr,Melbourne,Doha,Qatar,2020,9415,11435,2020,4
20-Apr,Melbourne,Dubai,United Arab Emirates,0,0,0,2020,4
20-Apr,Melbourne,Guangzhou,China,0,0,0,2020,4
20-Apr,Melbourne,Ho Chi Minh City,Vietnam,111,0,111,2020,4
20-Apr,Melbourne,Hong Kong,Hong Kong (SAR),31,107,138,2020,4
20-Apr,Melbourne,Honolulu,USA,0,0,0,2020,4
20-Apr,Melbourne,Jakarta,Indonesia,240,404,644,2020,4
20-Apr,Melbourne,Johannesburg,South Africa,183,179,362,2020,4
20-Apr,Melbourne,Kuala Lumpur,Malaysia,195,814,1009,2020,4
20-Apr,Melbourne,London,UK,307,121,428,2020,4
20-Apr,Melbourne,Los Angeles,USA,0,0,0,2020,4
20-Apr,Melbourne,Manila,Philippines,610,197,807,2020,4
20-Apr,Melbourne,Nadi,Fiji,0,84,84,2020,4
20-Apr,Melbourne,New York,USA,0,0,0,2020,4
20-Apr,Melbourne,San Francisco,USA,212,0,212,2020,4
20-Apr,Melbourne,Santiago,Chile,278,27,305,2020,4
20-Apr,Melbourne,Shanghai,China,0,0,0,2020,4
20-Apr,Melbourne,Shenzhen,China,0,0,0,2020,4
20-Apr,Melbourne,Singapore,Singapore,0,0,0,2020,4
20-Apr,Melbourne,Taipei,Taiwan,39,264,303,2020,4
20-May,Melbourne,Abu Dhabi,United Arab Emirates,185,97,282,2020,5
20-May,Melbourne,Anchorage,USA,0,0,0,2020,5
20-May,Melbourne,Auckland,New Zealand,868,1102,1970,2020,5
20-May,Melbourne,Bandar Seri Begawan,Brunei,6,29,35,2020,5
20-May,Melbourne,Bangkok,Thailand,181,259,440,2020,5
20-May,Melbourne,Chicago,USA,0,0,0,2020,5
20-May,Melbourne,Cincinnati,USA,0,0,0,2020,5
20-May,Melbourne,Colombo,Sri Lanka,483,701,1184,2020,5
20-May,Melbourne,Doha,Qatar,1830,3832,5662,2020,5
20-May,Melbourne,Dubai,United Arab Emirates,53,70,123,2020,5
20-May,Melbourne,Guangzhou,China,0,0,0,2020,5
20-May,Melbourne,Hangzhou,China,0,0,0,2020,5
20-May,Melbourne,Hong Kong,Hong Kong (SAR),24,129,153,2020,5
20-May,Melbourne,Honolulu,USA,0,0,0,2020,5
20-May,Melbourne,Jakarta,Indonesia,233,482,715,2020,5
20-May,Melbourne,Kuala Lumpur,Malaysia,72,191,263,2020,5
20-May,Melbourne,London,UK,514,190,704,2020,5
20-May,Melbourne,Los Angeles,USA,252,188,440,2020,5
20-May,Melbourne,Manila,Philippines,333,91,424,2020,5
20-May,Melbourne,New Delhi,India,571,894,1465,2020,5
20-May,Melbourne,New York,USA,0,0,0,2020,5
20-May,Melbourne,San Francisco,USA,0,0,0,2020,5
20-May,Melbourne,Shanghai,China,0,0,0,2020,5
20-May,Melbourne,Shenzhen,China,0,0,0,2020,5
20-May,Melbourne,Singapore,Singapore,0,0,0,2020,5
20-May,Melbourne,Taipei,Taiwan,38,748,786,2020,5
20-Jun,Melbourne,Abu Dhabi,United Arab Emirates,92,261,353,2020,6
20-Jun,Melbourne,Anchorage,USA,0,0,0,2020,6
20-Jun,Melbourne,Auckland,New Zealand,1344,1594,2938,2020,6
20-Jun,Melbourne,Bandar Seri Begawan,Brunei,16,72,88,2020,6
20-Jun,Melbourne,Bangkok,Thailand,23,200,223,2020,6
20-Jun,Melbourne,Chicago,USA,0,0,0,2020,6
20-Jun,Melbourne,Christchurch,New Zealand,0,0,0,2020,6
20-Jun,Melbourne,Cincinnati,USA,0,0,0,2020,6
20-Jun,Melbourne,Colombo,Sri Lanka,297,98,395,2020,6
20-Jun,Melbourne,Doha,Qatar,2278,4248,6526,2020,6
20-Jun,Melbourne,Dubai,United Arab Emirates,607,476,1083,2020,6
20-Jun,Melbourne,Guangzhou,China,0,0,0,2020,6
20-Jun,Melbourne,Hong Kong,Hong Kong (SAR),202,335,537,2020,6
20-Jun,Melbourne,Honolulu,USA,0,0,0,2020,6
20-Jun,Melbourne,Jakarta,Indonesia,145,206,351,2020,6
20-Jun,Melbourne,Kuala Lumpur,Malaysia,68,101,169,2020,6
20-Jun,Melbourne,London,UK,198,62,260,2020,6
20-Jun,Melbourne,Los Angeles,USA,117,111,228,2020,6
20-Jun,Melbourne,New Delhi,India,582,947,1529,2020,6
20-Jun,Melbourne,New York,USA,0,0,0,2020,6
20-Jun,Melbourne,San Francisco,USA,0,0,0,2020,6
20-Jun,Melbourne,Santiago,Chile,273,89,362,2020,6
20-Jun,Melbourne,Shanghai,China,0,0,0,2020,6
20-Jun,Melbourne,Singapore,Singapore,123,326,449,2020,6
20-Jun,Melbourne,Taipei,Taiwan,66,330,396,2020,6
20-Jun,Melbourne,Tokyo,Japan,0,0,0,2020,6
