21-Jun,Melbourne,Bangkok,Thailand,0,0,0,2021,6
21-Jun,Melbourne,Chicago,USA,0,0,0,2021,6
21-Jun,Melbourne,Christchurch,New Zealand,722,1210,1932,2021,6
21-Jun,Melbourne,Cincinnati,USA,0,0,0,2021,6
21-Jun,Melbourne,Colombo,Sri Lanka,164,45,209,2021,6
21-Jun,Melbourne,Doha,Qatar,786,1302,2088,2021,6
21-Jun,Melbourne,Dubai,United Arab Emirates,391,854,1245,2021,6
21-Jun,Melbourne,Guangzhou,China,106,1438,1544,2021,6
21-Jun,Melbourne,Hanoi,Vietnam,0,0,0,2021,6
21-Jun,Melbourne,Ho Chi Minh City,Vietnam,0,0,0,2021,6
21-Jun,Melbourne,Hong Kong,Hong Kong (SAR),308,344,652,2021,6
21-Jun,Melbourne,Honolulu,USA,0,0,0,2021,6
21-Jun,Melbourne,Jakarta,Indonesia,29,42,71,2021,6
21-Jun,Melbourne,Kuala Lumpur,Malaysia,60,55,115,2021,6
21-Jun,Melbourne,Los Angeles,USA,0,0,0,2021,6
21-Jun,Melbourne,Manila,Philippines,57,20,77,2021,6
21-Jun,Melbourne,New York,USA,0,0,0,2021,6
21-Jun,Melbourne,Queenstown,New Zealand,642,902,1544,2021,6
21-Jun,Melbourne,Shanghai,China,0,0,0,2021,6
21-Jun,Melbourne,Singapore,Singapore,1110,1432,2542,2021,6
21-Jun,Melbourne,Taipei,Taiwan,0,0,0,2021,6
21-Jun,Melbourne,Tokyo,Japan,65,0,65,2021,6
21-Jun,Melbourne,Vancouver,Canada,0,0,0,2021,6
21-Jun,Melbourne,Wellington,New Zealand,520,856,1376,2021,6
